state,district,station,lat,lon,date,level_mbgl,agency
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2013-11-04,1.71,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2014-01-04,2.72,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2014-05-14,11.84,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2014-08-24,3.23,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2014-11-04,1.97,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2015-01-04,6.39,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2015-05-14,13.28,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2015-08-24,9.79,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2015-11-04,10.49,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2016-05-14,10.57,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2016-08-24,6.09,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2016-11-04,2.09,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2017-01-04,4.24,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2017-05-14,8.81,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2017-08-24,7.7,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2017-11-04,9.06,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2017-12-31,9.44,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-05-19,13.01,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-08-19,5.89,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-11-04,12.19,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-11-11,12.29,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-11-18,10.79,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-11-25,11.19,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-12-04,12.09,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-12-11,12.59,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-12-18,10.09,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2018-12-25,10.59,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2019-01-04,12.89,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2019-05-04,11.1,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2019-08-19,7.83,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2019-10-31,6.45,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2020-01-09,10.99,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2020-11-29,3.09,CGWB
Andhra Pradesh,Guntur,Mandadi,16.40694,79.40694,2021-01-09,7.56,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2013-01-01,1.86,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2013-01-04,3.25,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2013-05-14,5.03,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2013-11-04,1.8,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2014-08-24,3.52,CGWB
Andhra Pradesh,Guntur,Anjaneyapuram,16.53194,79.80556,2014-11-04,2.24,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2014-01-04,0.83,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2014-05-14,1.96,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2014-08-24,3.4,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2014-11-04,1.71,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2015-01-04,2.04,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2015-05-14,3.9,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2015-08-24,4.2,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2015-11-04,3.32,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2016-01-04,3.9,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2016-08-24,6.99,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2016-11-04,0.9,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2017-01-04,1.17,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2017-11-04,8.95,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2017-12-31,1.94,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2018-05-19,3.9,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2018-08-19,4.5,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2018-11-04,5.58,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2019-05-04,8.02,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2019-08-19,5.82,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2019-10-31,2.0,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2020-01-09,2.7,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2020-11-29,0.6,CGWB
Andhra Pradesh,Guntur,Zulakallu 2012Pz,16.43611,79.78889,2021-01-09,1.3,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2015-01-04,3.23,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2015-05-14,4.73,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2015-08-24,4.67,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2015-11-04,5.36,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2016-01-04,5.59,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2016-05-14,6.45,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2016-11-04,6.0,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2017-01-04,6.45,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2017-11-04,5.61,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2017-12-31,6.42,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2018-05-19,4.95,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2018-08-19,6.45,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2020-01-09,6.34,CGWB
Andhra Pradesh,Guntur,Maddirala-DW14,16.09444,80.09139,2020-11-29,3.9,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2014-01-04,4.73,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2014-05-14,7.02,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2014-11-04,4.29,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2015-01-04,8.5,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2015-05-14,5.68,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2015-08-24,10.59,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2015-11-04,9.02,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2016-05-14,38.1,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2016-08-24,4.92,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2016-11-04,8.8,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2017-05-14,10.0,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2017-11-04,4.1,CGWB
Andhra Pradesh,Guntur,Mangalagiri pz 1,16.43556,80.59028,2019-01-04,22.4,CGWB
Andhra Pradesh,Guntur,Piduguralla-Dw,16.49667,79.89,2013-11-04,0.75,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2014-05-14,3.02,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2014-08-24,1.77,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2014-11-04,1.82,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2015-01-04,1.62,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2015-05-14,3.38,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2015-08-24,4.17,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2015-11-04,4.78,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2016-01-04,5.39,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2016-05-14,6.13,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2016-08-24,6.47,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2016-11-04,1.97,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2017-01-04,1.76,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2017-05-14,5.55,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2017-08-24,4.81,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2017-11-04,3.57,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2017-12-31,2.87,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2018-05-19,6.12,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2018-08-19,5.69,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2018-11-04,6.26,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2019-01-04,5.91,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2019-05-04,6.63,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2019-08-19,6.75,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2019-10-31,2.69,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2020-01-09,1.95,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2020-11-29,1.24,CGWB
Andhra Pradesh,Guntur,Jonnalagadda-DW14,16.24361,80.08306,2021-01-09,2.46,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2013-05-14,3.94,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2013-11-04,1.56,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2014-01-04,1.89,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2014-05-14,3.98,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2014-08-24,2.85,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2014-11-04,1.74,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2015-01-04,1.95,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2015-05-14,3.87,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2015-08-24,4.6,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2015-11-04,5.59,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2016-01-04,5.12,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2016-05-14,5.24,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2016-08-24,4.96,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2016-11-04,2.95,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2017-01-04,3.01,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2017-05-14,4.58,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2017-08-24,3.36,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2017-11-04,4.31,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2017-12-31,3.1,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2018-05-19,4.52,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2018-08-19,4.7,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2018-11-04,3.35,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2019-01-04,3.5,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2019-05-04,4.82,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2019-08-19,5.36,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2019-10-31,2.27,CGWB
Andhra Pradesh,Guntur,Potluru-Dw,16.14667,79.82,2020-01-09,2.26,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2013-01-04,2.98,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2013-05-14,5.12,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2013-11-04,1.14,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2014-01-04,1.72,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2014-05-14,5.02,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2014-08-24,5.8,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2014-11-04,4.3,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2015-01-04,4.22,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2015-05-14,6.3,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2015-08-24,4.5,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2015-11-04,5.89,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2016-05-14,9.1,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2016-08-24,8.26,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2016-11-04,4.8,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2017-01-04,7.52,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2017-05-14,11.1,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2017-08-24,8.97,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2017-11-04,5.12,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2017-12-31,6.93,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2018-05-19,8.9,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2018-08-19,5.8,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2018-11-04,6.06,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2019-01-04,6.59,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2019-05-04,8.8,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2019-08-19,8.33,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2019-10-31,4.85,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2020-01-09,5.15,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2020-11-29,2.45,CGWB
Andhra Pradesh,Guntur,Rentapalle,16.47,80.13833,2021-01-09,3.42,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2013-11-04,2.46,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2014-01-04,2.8,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2014-05-14,4.73,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2014-08-24,3.56,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2014-11-04,3.05,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2015-01-04,3.28,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2015-05-14,4.06,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2015-08-24,3.26,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2015-11-04,3.46,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2016-01-04,3.63,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2016-05-14,4.52,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2016-08-24,3.92,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2016-11-04,4.36,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2017-01-04,3.98,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2017-05-14,3.95,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2017-08-24,2.77,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2017-11-04,2.86,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2017-12-31,2.61,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2018-05-19,3.2,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2018-08-19,2.36,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2018-11-04,2.69,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2019-01-04,2.97,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2019-05-04,3.23,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2019-08-19,2.45,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2019-10-31,2.09,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2020-01-09,2.34,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2020-11-29,1.81,CGWB
Andhra Pradesh,Guntur,Pedda Parimi,16.45972,80.455,2021-01-09,2.35,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2013-01-01,2.94,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2013-01-04,0.97,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2013-05-14,2.0,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2013-11-04,0.27,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2014-01-04,0.54,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2014-05-14,2.37,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2014-08-24,2.29,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2014-11-04,1.57,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2015-01-04,1.67,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2015-05-14,2.89,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2015-08-24,1.64,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2015-11-04,1.87,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2016-08-24,3.29,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2016-11-04,3.12,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2017-01-04,4.5,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2017-05-14,3.62,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2017-08-24,0.41,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2017-11-04,1.7,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2017-12-31,2.22,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2018-05-19,2.96,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2018-08-19,1.32,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2018-11-04,2.22,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2019-01-04,2.06,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2019-05-04,3.5,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2019-08-19,1.75,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2019-10-31,1.02,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2020-01-09,1.17,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2020-11-29,1.12,CGWB
Andhra Pradesh,Guntur,Ungutur,16.33917,80.30778,2021-01-09,1.11,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2013-05-14,2.96,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2013-11-04,0.24,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2014-01-04,1.51,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2014-05-14,2.95,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2014-08-24,0.49,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2014-11-04,0.43,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2015-01-04,2.29,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2015-05-14,2.6,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2015-08-24,1.23,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2015-11-04,2.24,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2016-01-04,1.94,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2016-08-24,1.65,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2016-11-04,0.58,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2017-01-04,2.04,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2017-05-14,0.28,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2017-11-04,1.42,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2017-12-31,1.92,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2018-05-19,2.53,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2018-08-19,1.55,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2018-11-04,0.57,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2019-01-04,1.12,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2019-05-04,2.8,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2019-08-19,1.38,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2019-10-31,0.31,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2020-01-09,0.44,CGWB
Andhra Pradesh,Guntur,Mannevaripalem-Dw,15.99,80.61,2020-11-29,1.08,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2014-05-14,4.61,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2014-08-24,3.47,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2014-11-04,2.54,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2015-01-04,3.09,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2015-05-14,4.21,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2015-08-24,3.99,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2015-11-04,3.55,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2016-01-04,4.05,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2016-05-14,5.33,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2016-08-24,4.68,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2016-11-04,4.29,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2017-01-04,4.69,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2017-05-14,5.09,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2017-08-24,3.17,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2017-11-04,2.27,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2017-12-31,2.87,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-05-19,4.92,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-08-19,2.44,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-11-04,3.24,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-11-18,3.36,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-11-25,3.42,CGWB
Andhra Pradesh,Guntur,Narakullapodu-DW14,16.53278,80.36639,2018-12-04,3.46,CGWB
