district,mandal,date,rain_mm
PARVATHIPURAM MANYAM,BHAMINI,2022-07,264.8
PARVATHIPURAM MANYAM,BHAMINI,2022-08,295.6
PARVATHIPURAM MANYAM,BHAMINI,2022-09,305.6
PARVATHIPURAM MANYAM,BHAMINI,2022-10,191.8
PARVATHIPURAM MANYAM,BHAMINI,2022-11,4.0
PARVATHIPURAM MANYAM,BHAMINI,2022-12,7.3
PARVATHIPURAM MANYAM,BHAMINI,2023-01,1.5
PARVATHIPURAM MANYAM,BHAMINI,2023-02,0.0
PARVATHIPURAM MANYAM,BHAMINI,2023-03,74.0
PARVATHIPURAM MANYAM,BHAMINI,2023-04,56.3
PARVATHIPURAM MANYAM,BHAMINI,2023-05,68.8
PARVATHIPURAM MANYAM,BHAMINI,2023-06,84.6
PARVATHIPURAM MANYAM,BHAMINI,2023-07,322.1
PARVATHIPURAM MANYAM,BHAMINI,2023-08,178.4
PARVATHIPURAM MANYAM,BHAMINI,2023-09,280.7
PARVATHIPURAM MANYAM,BHAMINI,2023-10,28.3
PARVATHIPURAM MANYAM,BHAMINI,2023-11,32.9
PARVATHIPURAM MANYAM,BHAMINI,2023-12,64.5
PARVATHIPURAM MANYAM,BHAMINI,2024-01,2.1
PARVATHIPURAM MANYAM,BHAMINI,2024-02,5.2
PARVATHIPURAM MANYAM,BHAMINI,2024-03,21.0
PARVATHIPURAM MANYAM,BHAMINI,2024-04,6.1
PARVATHIPURAM MANYAM,BHAMINI,2024-05,63.3
PARVATHIPURAM MANYAM,BHAMINI,2024-06,121.8
PARVATHIPURAM MANYAM,BHAMINI,2024-07,335.4
PARVATHIPURAM MANYAM,BHAMINI,2024-08,280.4
PARVATHIPURAM MANYAM,BHAMINI,2024-09,347.0
PARVATHIPURAM MANYAM,BHAMINI,2024-10,55.7
PARVATHIPURAM MANYAM,BHAMINI,2024-11,7.0
PARVATHIPURAM MANYAM,BHAMINI,2024-12,83.4
PARVATHIPURAM MANYAM,BHAMINI,2025-01,0.0
PARVATHIPURAM MANYAM,BHAMINI,2025-02,0.0
PARVATHIPURAM MANYAM,BHAMINI,2025-03,14.9
PARVATHIPURAM MANYAM,BHAMINI,2025-04,42.0
PARVATHIPURAM MANYAM,BHAMINI,2025-05,171.7
PARVATHIPURAM MANYAM,BHAMINI,2025-06,145.2
PARVATHIPURAM MANYAM,BHAMINI,2025-07,253.0
PARVATHIPURAM MANYAM,BHAMINI,2025-08,302.0
PARVATHIPURAM MANYAM,BHAMINI,2025-09,246.0
PARVATHIPURAM MANYAM,BHAMINI,2025-10,338.2
PARVATHIPURAM MANYAM,BHAMINI,2025-11,2.4
PARVATHIPURAM MANYAM,BHAMINI,2025-12,2.4
PARVATHIPURAM MANYAM,BHAMINI,2026-01,0.0
PARVATHIPURAM MANYAM,BHAMINI,2026-02,3.0
PARVATHIPURAM MANYAM,BHAMINI,2026-03,15.2
PARVATHIPURAM MANYAM,BHAMINI,2026-04,29.8
PARVATHIPURAM MANYAM,BHAMINI,2026-05,70.6
PARVATHIPURAM MANYAM,BHAMINI,2026-06,89.5
PARVATHIPURAM MANYAM,BHAMINI,2026-07,233.8
SRIKAKULAM,KOTHURU,2014-01,3.0
SRIKAKULAM,KOTHURU,2014-02,4.6
SRIKAKULAM,KOTHURU,2014-03,13.4
SRIKAKULAM,KOTHURU,2014-04,8.8
SRIKAKULAM,KOTHURU,2014-05,105.0
SRIKAKULAM,KOTHURU,2014-06,103.8
SRIKAKULAM,KOTHURU,2014-07,360.4
SRIKAKULAM,KOTHURU,2014-08,269.1
SRIKAKULAM,KOTHURU,2014-09,244.4
SRIKAKULAM,KOTHURU,2014-10,176.9
SRIKAKULAM,KOTHURU,2014-11,5.5
SRIKAKULAM,KOTHURU,2014-12,19.2
SRIKAKULAM,KOTHURU,2015-01,3.3
SRIKAKULAM,KOTHURU,2015-02,5.5
SRIKAKULAM,KOTHURU,2015-03,13.1
SRIKAKULAM,KOTHURU,2015-04,38.4
SRIKAKULAM,KOTHURU,2015-05,20.7
SRIKAKULAM,KOTHURU,2015-06,379.3
SRIKAKULAM,KOTHURU,2015-07,149.5
SRIKAKULAM,KOTHURU,2015-08,309.3
SRIKAKULAM,KOTHURU,2015-09,314.7
SRIKAKULAM,KOTHURU,2015-10,77.3
SRIKAKULAM,KOTHURU,2015-11,75.5
SRIKAKULAM,KOTHURU,2015-12,9.4
SRIKAKULAM,KOTHURU,2016-01,1.5
SRIKAKULAM,KOTHURU,2016-02,7.9
SRIKAKULAM,KOTHURU,2016-03,13.1
SRIKAKULAM,KOTHURU,2016-04,5.2
SRIKAKULAM,KOTHURU,2016-05,135.5
SRIKAKULAM,KOTHURU,2016-06,217.6
SRIKAKULAM,KOTHURU,2016-07,249.0
SRIKAKULAM,KOTHURU,2016-08,225.3
SRIKAKULAM,KOTHURU,2016-09,296.5
SRIKAKULAM,KOTHURU,2016-10,114.5
SRIKAKULAM,KOTHURU,2016-11,29.5
SRIKAKULAM,KOTHURU,2016-12,0.9
SRIKAKULAM,KOTHURU,2017-01,0.0
SRIKAKULAM,KOTHURU,2017-02,0.0
SRIKAKULAM,KOTHURU,2017-03,32.0
SRIKAKULAM,KOTHURU,2017-04,15.5
SRIKAKULAM,KOTHURU,2017-05,34.1
SRIKAKULAM,KOTHURU,2017-06,201.8
SRIKAKULAM,KOTHURU,2017-07,416.4
SRIKAKULAM,KOTHURU,2017-08,251.4
SRIKAKULAM,KOTHURU,2017-09,127.8
SRIKAKULAM,KOTHURU,2017-10,231.3
SRIKAKULAM,KOTHURU,2017-11,57.2
SRIKAKULAM,KOTHURU,2017-12,1.2
SRIKAKULAM,KOTHURU,2018-01,0.0
SRIKAKULAM,KOTHURU,2018-02,0.0
SRIKAKULAM,KOTHURU,2018-03,3.3
SRIKAKULAM,KOTHURU,2018-04,63.9
SRIKAKULAM,KOTHURU,2018-05,80.7
SRIKAKULAM,KOTHURU,2018-06,106.8
SRIKAKULAM,KOTHURU,2018-07,272.4
SRIKAKULAM,KOTHURU,2018-08,435.9
SRIKAKULAM,KOTHURU,2018-09,189.0
SRIKAKULAM,KOTHURU,2018-10,102.9
SRIKAKULAM,KOTHURU,2018-11,3.0
SRIKAKULAM,KOTHURU,2018-12,69.4
SRIKAKULAM,KOTHURU,2019-01,1.2
SRIKAKULAM,KOTHURU,2019-02,8.8
SRIKAKULAM,KOTHURU,2019-03,9.7
SRIKAKULAM,KOTHURU,2019-04,30.7
SRIKAKULAM,KOTHURU,2019-05,122.1
SRIKAKULAM,KOTHURU,2019-06,124.2
SRIKAKULAM,KOTHURU,2019-07,276.1
SRIKAKULAM,KOTHURU,2019-08,328.4
SRIKAKULAM,KOTHURU,2019-09,346.1
SRIKAKULAM,KOTHURU,2019-10,236.8
SRIKAKULAM,KOTHURU,2019-11,1.2
SRIKAKULAM,KOTHURU,2019-12,0.9
SRIKAKULAM,KOTHURU,2020-01,8.5
SRIKAKULAM,KOTHURU,2020-02,42.6
SRIKAKULAM,KOTHURU,2020-03,47.5
SRIKAKULAM,KOTHURU,2020-04,62.4
SRIKAKULAM,KOTHURU,2020-05,46.3
SRIKAKULAM,KOTHURU,2020-06,224.6
SRIKAKULAM,KOTHURU,2020-07,152.8
SRIKAKULAM,KOTHURU,2020-08,216.1
SRIKAKULAM,KOTHURU,2020-09,185.1
SRIKAKULAM,KOTHURU,2020-10,215.8
SRIKAKULAM,KOTHURU,2020-11,34.1
SRIKAKULAM,KOTHURU,2020-12,0.0
SRIKAKULAM,KOTHURU,2021-01,2.1
SRIKAKULAM,KOTHURU,2021-02,4.6
SRIKAKULAM,KOTHURU,2021-03,1.2
SRIKAKULAM,KOTHURU,2021-04,21.3
SRIKAKULAM,KOTHURU,2021-05,93.1
SRIKAKULAM,KOTHURU,2021-06,120.5
SRIKAKULAM,KOTHURU,2021-07,227.4
SRIKAKULAM,KOTHURU,2021-08,186.3
SRIKAKULAM,KOTHURU,2021-09,341.5
SRIKAKULAM,KOTHURU,2021-10,98.6
SRIKAKULAM,KOTHURU,2021-11,161.9
SRIKAKULAM,KOTHURU,2021-12,22.8
SRIKAKULAM,KOTHURU,2022-01,39.9
SRIKAKULAM,KOTHURU,2022-02,4.6
SRIKAKULAM,KOTHURU,2022-03,0.0
SRIKAKULAM,KOTHURU,2022-04,2.1
SRIKAKULAM,KOTHURU,2022-05,110.2
SRIKAKULAM,KOTHURU,2022-06,81.0
SRIKAKULAM,KOTHURU,2022-07,264.8
SRIKAKULAM,KOTHURU,2022-08,295.6
SRIKAKULAM,KOTHURU,2022-09,305.6
SRIKAKULAM,KOTHURU,2022-10,191.8
SRIKAKULAM,KOTHURU,2022-11,4.0
SRIKAKULAM,KOTHURU,2022-12,7.3
SRIKAKULAM,KOTHURU,2023-01,1.5
SRIKAKULAM,KOTHURU,2023-02,0.0
SRIKAKULAM,KOTHURU,2023-03,74.0
SRIKAKULAM,KOTHURU,2023-04,56.3
SRIKAKULAM,KOTHURU,2023-05,68.8
SRIKAKULAM,KOTHURU,2023-06,84.6
SRIKAKULAM,KOTHURU,2023-07,322.1
SRIKAKULAM,KOTHURU,2023-08,178.4
SRIKAKULAM,KOTHURU,2023-09,280.7
SRIKAKULAM,KOTHURU,2023-10,28.3
SRIKAKULAM,KOTHURU,2023-11,32.9
SRIKAKULAM,KOTHURU,2023-12,64.5
SRIKAKULAM,KOTHURU,2024-01,2.1
SRIKAKULAM,KOTHURU,2024-02,5.2
SRIKAKULAM,KOTHURU,2024-03,21.0
SRIKAKULAM,KOTHURU,2024-04,6.1
SRIKAKULAM,KOTHURU,2024-05,63.3
SRIKAKULAM,KOTHURU,2024-06,121.8
SRIKAKULAM,KOTHURU,2024-07,335.4
SRIKAKULAM,KOTHURU,2024-08,280.4
SRIKAKULAM,KOTHURU,2024-09,347.0
SRIKAKULAM,KOTHURU,2024-10,55.7
SRIKAKULAM,KOTHURU,2024-11,7.0
SRIKAKULAM,KOTHURU,2024-12,83.4
SRIKAKULAM,KOTHURU,2025-01,0.0
SRIKAKULAM,KOTHURU,2025-02,0.0
SRIKAKULAM,KOTHURU,2025-03,14.9
SRIKAKULAM,KOTHURU,2025-04,42.0
SRIKAKULAM,KOTHURU,2025-05,171.7
SRIKAKULAM,KOTHURU,2025-06,145.2
SRIKAKULAM,KOTHURU,2025-07,253.0
SRIKAKULAM,KOTHURU,2025-08,302.0
SRIKAKULAM,KOTHURU,2025-09,246.0
SRIKAKULAM,KOTHURU,2025-10,338.2
SRIKAKULAM,KOTHURU,2025-11,2.4
SRIKAKULAM,KOTHURU,2025-12,2.4
SRIKAKULAM,KOTHURU,2026-01,0.0
SRIKAKULAM,KOTHURU,2026-02,3.0
SRIKAKULAM,KOTHURU,2026-03,15.2
SRIKAKULAM,KOTHURU,2026-04,29.8
SRIKAKULAM,KOTHURU,2026-05,70.6
SRIKAKULAM,KOTHURU,2026-06,89.5
SRIKAKULAM,KOTHURU,2026-07,233.8
SRIKAKULAM,PATHAPATNAM,2014-01,1.8
SRIKAKULAM,PATHAPATNAM,2014-02,5.2
SRIKAKULAM,PATHAPATNAM,2014-03,10.0
SRIKAKULAM,PATHAPATNAM,2014-04,6.1
SRIKAKULAM,PATHAPATNAM,2014-05,153.4
SRIKAKULAM,PATHAPATNAM,2014-06,87.7
SRIKAKULAM,PATHAPATNAM,2014-07,315.7
SRIKAKULAM,PATHAPATNAM,2014-08,225.6
SRIKAKULAM,PATHAPATNAM,2014-09,255.1
SRIKAKULAM,PATHAPATNAM,2014-10,197.9
SRIKAKULAM,PATHAPATNAM,2014-11,4.9
SRIKAKULAM,PATHAPATNAM,2014-12,18.9
SRIKAKULAM,PATHAPATNAM,2015-01,5.5
SRIKAKULAM,PATHAPATNAM,2015-02,12.8
SRIKAKULAM,PATHAPATNAM,2015-03,21.9
SRIKAKULAM,PATHAPATNAM,2015-04,69.7
SRIKAKULAM,PATHAPATNAM,2015-05,29.5
SRIKAKULAM,PATHAPATNAM,2015-06,340.6
SRIKAKULAM,PATHAPATNAM,2015-07,154.3
SRIKAKULAM,PATHAPATNAM,2015-08,268.8
SRIKAKULAM,PATHAPATNAM,2015-09,261.5
SRIKAKULAM,PATHAPATNAM,2015-10,103.8
SRIKAKULAM,PATHAPATNAM,2015-11,122.7
SRIKAKULAM,PATHAPATNAM,2015-12,17.4
SRIKAKULAM,PATHAPATNAM,2016-01,5.5
SRIKAKULAM,PATHAPATNAM,2016-02,9.1
SRIKAKULAM,PATHAPATNAM,2016-03,11.3
SRIKAKULAM,PATHAPATNAM,2016-04,9.4
SRIKAKULAM,PATHAPATNAM,2016-05,191.2
SRIKAKULAM,PATHAPATNAM,2016-06,220.4
SRIKAKULAM,PATHAPATNAM,2016-07,258.7
SRIKAKULAM,PATHAPATNAM,2016-08,216.7
SRIKAKULAM,PATHAPATNAM,2016-09,299.2
SRIKAKULAM,PATHAPATNAM,2016-10,110.8
SRIKAKULAM,PATHAPATNAM,2016-11,38.1
SRIKAKULAM,PATHAPATNAM,2016-12,0.9
SRIKAKULAM,PATHAPATNAM,2017-01,0.0
SRIKAKULAM,PATHAPATNAM,2017-02,0.0
SRIKAKULAM,PATHAPATNAM,2017-03,58.7
SRIKAKULAM,PATHAPATNAM,2017-04,27.7
SRIKAKULAM,PATHAPATNAM,2017-05,49.0
SRIKAKULAM,PATHAPATNAM,2017-06,197.3
SRIKAKULAM,PATHAPATNAM,2017-07,361.6
SRIKAKULAM,PATHAPATNAM,2017-08,233.2
SRIKAKULAM,PATHAPATNAM,2017-09,139.1
SRIKAKULAM,PATHAPATNAM,2017-10,163.8
SRIKAKULAM,PATHAPATNAM,2017-11,119.6
SRIKAKULAM,PATHAPATNAM,2017-12,4.9
SRIKAKULAM,PATHAPATNAM,2018-01,0.0
SRIKAKULAM,PATHAPATNAM,2018-02,0.0
SRIKAKULAM,PATHAPATNAM,2018-03,6.7
SRIKAKULAM,PATHAPATNAM,2018-04,106.8
SRIKAKULAM,PATHAPATNAM,2018-05,109.9
SRIKAKULAM,PATHAPATNAM,2018-06,133.3
SRIKAKULAM,PATHAPATNAM,2018-07,339.7
SRIKAKULAM,PATHAPATNAM,2018-08,333.3
SRIKAKULAM,PATHAPATNAM,2018-09,219.5
SRIKAKULAM,PATHAPATNAM,2018-10,146.4
SRIKAKULAM,PATHAPATNAM,2018-11,3.3
SRIKAKULAM,PATHAPATNAM,2018-12,65.8
SRIKAKULAM,PATHAPATNAM,2019-01,0.3
SRIKAKULAM,PATHAPATNAM,2019-02,5.8
SRIKAKULAM,PATHAPATNAM,2019-03,13.7
SRIKAKULAM,PATHAPATNAM,2019-04,43.5
SRIKAKULAM,PATHAPATNAM,2019-05,230.1
SRIKAKULAM,PATHAPATNAM,2019-06,128.8
SRIKAKULAM,PATHAPATNAM,2019-07,241.7
SRIKAKULAM,PATHAPATNAM,2019-08,335.8
SRIKAKULAM,PATHAPATNAM,2019-09,377.8
SRIKAKULAM,PATHAPATNAM,2019-10,269.4
SRIKAKULAM,PATHAPATNAM,2019-11,1.2
SRIKAKULAM,PATHAPATNAM,2019-12,1.5
SRIKAKULAM,PATHAPATNAM,2020-01,7.3
SRIKAKULAM,PATHAPATNAM,2020-02,36.2
SRIKAKULAM,PATHAPATNAM,2020-03,47.8
SRIKAKULAM,PATHAPATNAM,2020-04,93.5
SRIKAKULAM,PATHAPATNAM,2020-05,79.4
SRIKAKULAM,PATHAPATNAM,2020-06,260.6
SRIKAKULAM,PATHAPATNAM,2020-07,107.5
SRIKAKULAM,PATHAPATNAM,2020-08,256.6
SRIKAKULAM,PATHAPATNAM,2020-09,179.9
SRIKAKULAM,PATHAPATNAM,2020-10,226.2
SRIKAKULAM,PATHAPATNAM,2020-11,46.6
SRIKAKULAM,PATHAPATNAM,2020-12,0.0
SRIKAKULAM,PATHAPATNAM,2021-01,1.2
SRIKAKULAM,PATHAPATNAM,2021-02,2.7
SRIKAKULAM,PATHAPATNAM,2021-03,3.0
SRIKAKULAM,PATHAPATNAM,2021-04,41.1
SRIKAKULAM,PATHAPATNAM,2021-05,116.9
SRIKAKULAM,PATHAPATNAM,2021-06,118.7
SRIKAKULAM,PATHAPATNAM,2021-07,220.7
SRIKAKULAM,PATHAPATNAM,2021-08,169.2
SRIKAKULAM,PATHAPATNAM,2021-09,361.6
SRIKAKULAM,PATHAPATNAM,2021-10,133.6
SRIKAKULAM,PATHAPATNAM,2021-11,182.6
SRIKAKULAM,PATHAPATNAM,2021-12,46.3
SRIKAKULAM,PATHAPATNAM,2022-01,18.3
SRIKAKULAM,PATHAPATNAM,2022-02,11.3
SRIKAKULAM,PATHAPATNAM,2022-03,0.0
SRIKAKULAM,PATHAPATNAM,2022-04,6.1
SRIKAKULAM,PATHAPATNAM,2022-05,159.2
SRIKAKULAM,PATHAPATNAM,2022-06,90.1
SRIKAKULAM,PATHAPATNAM,2022-07,225.9
SRIKAKULAM,PATHAPATNAM,2022-08,254.5
SRIKAKULAM,PATHAPATNAM,2022-09,273.0
SRIKAKULAM,PATHAPATNAM,2022-10,218.9
SRIKAKULAM,PATHAPATNAM,2022-11,2.4
SRIKAKULAM,PATHAPATNAM,2022-12,8.5
SRIKAKULAM,PATHAPATNAM,2023-01,1.2
SRIKAKULAM,PATHAPATNAM,2023-02,0.0
SRIKAKULAM,PATHAPATNAM,2023-03,96.5
SRIKAKULAM,PATHAPATNAM,2023-04,77.9
SRIKAKULAM,PATHAPATNAM,2023-05,88.0
SRIKAKULAM,PATHAPATNAM,2023-06,110.8
SRIKAKULAM,PATHAPATNAM,2023-07,282.5
SRIKAKULAM,PATHAPATNAM,2023-08,175.9
SRIKAKULAM,PATHAPATNAM,2023-09,274.9
SRIKAKULAM,PATHAPATNAM,2023-10,21.6
SRIKAKULAM,PATHAPATNAM,2023-11,33.8
SRIKAKULAM,PATHAPATNAM,2023-12,58.7
SRIKAKULAM,PATHAPATNAM,2024-01,3.7
SRIKAKULAM,PATHAPATNAM,2024-02,4.6
SRIKAKULAM,PATHAPATNAM,2024-03,25.0
SRIKAKULAM,PATHAPATNAM,2024-04,11.3
SRIKAKULAM,PATHAPATNAM,2024-05,84.3
SRIKAKULAM,PATHAPATNAM,2024-06,147.0
SRIKAKULAM,PATHAPATNAM,2024-07,310.8
SRIKAKULAM,PATHAPATNAM,2024-08,224.3
SRIKAKULAM,PATHAPATNAM,2024-09,339.7
SRIKAKULAM,PATHAPATNAM,2024-10,67.3
SRIKAKULAM,PATHAPATNAM,2024-11,11.9
SRIKAKULAM,PATHAPATNAM,2024-12,112.9
SRIKAKULAM,PATHAPATNAM,2025-01,0.0
SRIKAKULAM,PATHAPATNAM,2025-02,1.8
SRIKAKULAM,PATHAPATNAM,2025-03,21.3
SRIKAKULAM,PATHAPATNAM,2025-04,66.1
SRIKAKULAM,PATHAPATNAM,2025-05,212.8
SRIKAKULAM,PATHAPATNAM,2025-06,155.9
SRIKAKULAM,PATHAPATNAM,2025-07,255.1
SRIKAKULAM,PATHAPATNAM,2025-08,281.3
SRIKAKULAM,PATHAPATNAM,2025-09,205.2
SRIKAKULAM,PATHAPATNAM,2025-10,387.5
SRIKAKULAM,PATHAPATNAM,2025-11,6.1
SRIKAKULAM,PATHAPATNAM,2025-12,4.3
SRIKAKULAM,PATHAPATNAM,2026-01,0.0
SRIKAKULAM,PATHAPATNAM,2026-02,3.3
SRIKAKULAM,PATHAPATNAM,2026-03,18.6
SRIKAKULAM,PATHAPATNAM,2026-04,72.1
SRIKAKULAM,PATHAPATNAM,2026-05,95.0
SRIKAKULAM,PATHAPATNAM,2026-06,103.8
SRIKAKULAM,PATHAPATNAM,2026-07,228.3
SRIKAKULAM,MELIAPUTTI,2014-01,1.5
SRIKAKULAM,MELIAPUTTI,2014-02,8.5
SRIKAKULAM,MELIAPUTTI,2014-03,19.5
SRIKAKULAM,MELIAPUTTI,2014-04,5.5
SRIKAKULAM,MELIAPUTTI,2014-05,134.8
SRIKAKULAM,MELIAPUTTI,2014-06,88.0
SRIKAKULAM,MELIAPUTTI,2014-07,349.1
SRIKAKULAM,MELIAPUTTI,2014-08,243.2
SRIKAKULAM,MELIAPUTTI,2014-09,246.0
SRIKAKULAM,MELIAPUTTI,2014-10,175.6
SRIKAKULAM,MELIAPUTTI,2014-11,4.0
SRIKAKULAM,MELIAPUTTI,2014-12,18.9
SRIKAKULAM,MELIAPUTTI,2015-01,6.4
SRIKAKULAM,MELIAPUTTI,2015-02,10.7
SRIKAKULAM,MELIAPUTTI,2015-03,16.4
SRIKAKULAM,MELIAPUTTI,2015-04,63.3
SRIKAKULAM,MELIAPUTTI,2015-05,18.6
SRIKAKULAM,MELIAPUTTI,2015-06,292.8
SRIKAKULAM,MELIAPUTTI,2015-07,158.3
SRIKAKULAM,MELIAPUTTI,2015-08,274.0
SRIKAKULAM,MELIAPUTTI,2015-09,266.4
SRIKAKULAM,MELIAPUTTI,2015-10,86.8
SRIKAKULAM,MELIAPUTTI,2015-11,74.9
SRIKAKULAM,MELIAPUTTI,2015-12,19.5
SRIKAKULAM,MELIAPUTTI,2016-01,10.0
SRIKAKULAM,MELIAPUTTI,2016-02,11.0
SRIKAKULAM,MELIAPUTTI,2016-03,9.4
SRIKAKULAM,MELIAPUTTI,2016-04,5.8
SRIKAKULAM,MELIAPUTTI,2016-05,156.2
SRIKAKULAM,MELIAPUTTI,2016-06,203.0
SRIKAKULAM,MELIAPUTTI,2016-07,230.1
SRIKAKULAM,MELIAPUTTI,2016-08,207.3
SRIKAKULAM,MELIAPUTTI,2016-09,270.0
SRIKAKULAM,MELIAPUTTI,2016-10,123.3
SRIKAKULAM,MELIAPUTTI,2016-11,40.5
SRIKAKULAM,MELIAPUTTI,2016-12,0.6
SRIKAKULAM,MELIAPUTTI,2017-01,0.0
SRIKAKULAM,MELIAPUTTI,2017-02,0.0
SRIKAKULAM,MELIAPUTTI,2017-03,58.1
SRIKAKULAM,MELIAPUTTI,2017-04,24.4
SRIKAKULAM,MELIAPUTTI,2017-05,32.3
SRIKAKULAM,MELIAPUTTI,2017-06,204.6
SRIKAKULAM,MELIAPUTTI,2017-07,399.1
SRIKAKULAM,MELIAPUTTI,2017-08,233.2
SRIKAKULAM,MELIAPUTTI,2017-09,138.5
SRIKAKULAM,MELIAPUTTI,2017-10,214.6
SRIKAKULAM,MELIAPUTTI,2017-11,102.6
SRIKAKULAM,MELIAPUTTI,2017-12,5.8
SRIKAKULAM,MELIAPUTTI,2018-01,0.0
SRIKAKULAM,MELIAPUTTI,2018-02,0.0
SRIKAKULAM,MELIAPUTTI,2018-03,4.0
SRIKAKULAM,MELIAPUTTI,2018-04,90.7
SRIKAKULAM,MELIAPUTTI,2018-05,101.4
SRIKAKULAM,MELIAPUTTI,2018-06,133.0
SRIKAKULAM,MELIAPUTTI,2018-07,336.7
SRIKAKULAM,MELIAPUTTI,2018-08,352.8
SRIKAKULAM,MELIAPUTTI,2018-09,205.8
SRIKAKULAM,MELIAPUTTI,2018-10,150.4
SRIKAKULAM,MELIAPUTTI,2018-11,2.4
SRIKAKULAM,MELIAPUTTI,2018-12,72.4
SRIKAKULAM,MELIAPUTTI,2019-01,0.3
SRIKAKULAM,MELIAPUTTI,2019-02,9.1
SRIKAKULAM,MELIAPUTTI,2019-03,12.5
SRIKAKULAM,MELIAPUTTI,2019-04,34.4
SRIKAKULAM,MELIAPUTTI,2019-05,215.8
SRIKAKULAM,MELIAPUTTI,2019-06,126.9
SRIKAKULAM,MELIAPUTTI,2019-07,248.4
SRIKAKULAM,MELIAPUTTI,2019-08,318.7
SRIKAKULAM,MELIAPUTTI,2019-09,416.1
SRIKAKULAM,MELIAPUTTI,2019-10,271.2
SRIKAKULAM,MELIAPUTTI,2019-11,0.9
SRIKAKULAM,MELIAPUTTI,2019-12,1.2
SRIKAKULAM,MELIAPUTTI,2020-01,6.7
SRIKAKULAM,MELIAPUTTI,2020-02,42.6
SRIKAKULAM,MELIAPUTTI,2020-03,49.9
SRIKAKULAM,MELIAPUTTI,2020-04,65.1
SRIKAKULAM,MELIAPUTTI,2020-05,61.2
SRIKAKULAM,MELIAPUTTI,2020-06,289.5
SRIKAKULAM,MELIAPUTTI,2020-07,125.4
SRIKAKULAM,MELIAPUTTI,2020-08,230.4
SRIKAKULAM,MELIAPUTTI,2020-09,174.1
SRIKAKULAM,MELIAPUTTI,2020-10,230.7
SRIKAKULAM,MELIAPUTTI,2020-11,33.5
SRIKAKULAM,MELIAPUTTI,2020-12,0.0
SRIKAKULAM,MELIAPUTTI,2021-01,1.2
SRIKAKULAM,MELIAPUTTI,2021-02,2.1
SRIKAKULAM,MELIAPUTTI,2021-03,1.5
SRIKAKULAM,MELIAPUTTI,2021-04,22.5
SRIKAKULAM,MELIAPUTTI,2021-05,90.7
SRIKAKULAM,MELIAPUTTI,2021-06,119.0
SRIKAKULAM,MELIAPUTTI,2021-07,215.2
SRIKAKULAM,MELIAPUTTI,2021-08,170.5
SRIKAKULAM,MELIAPUTTI,2021-09,340.3
SRIKAKULAM,MELIAPUTTI,2021-10,146.4
SRIKAKULAM,MELIAPUTTI,2021-11,206.1
SRIKAKULAM,MELIAPUTTI,2021-12,49.3
SRIKAKULAM,MELIAPUTTI,2022-01,31.0
SRIKAKULAM,MELIAPUTTI,2022-02,11.6
SRIKAKULAM,MELIAPUTTI,2022-03,0.0
SRIKAKULAM,MELIAPUTTI,2022-04,2.7
SRIKAKULAM,MELIAPUTTI,2022-05,110.2
SRIKAKULAM,MELIAPUTTI,2022-06,67.9
SRIKAKULAM,MELIAPUTTI,2022-07,243.2
SRIKAKULAM,MELIAPUTTI,2022-08,250.5
SRIKAKULAM,MELIAPUTTI,2022-09,309.0
SRIKAKULAM,MELIAPUTTI,2022-10,218.9
SRIKAKULAM,MELIAPUTTI,2022-11,1.5
SRIKAKULAM,MELIAPUTTI,2022-12,5.5
SRIKAKULAM,MELIAPUTTI,2023-01,1.2
SRIKAKULAM,MELIAPUTTI,2023-02,0.0
SRIKAKULAM,MELIAPUTTI,2023-03,79.1
SRIKAKULAM,MELIAPUTTI,2023-04,71.5
SRIKAKULAM,MELIAPUTTI,2023-05,56.6
SRIKAKULAM,MELIAPUTTI,2023-06,119.6
SRIKAKULAM,MELIAPUTTI,2023-07,269.1
SRIKAKULAM,MELIAPUTTI,2023-08,166.5
SRIKAKULAM,MELIAPUTTI,2023-09,280.7
SRIKAKULAM,MELIAPUTTI,2023-10,25.6
SRIKAKULAM,MELIAPUTTI,2023-11,26.2
SRIKAKULAM,MELIAPUTTI,2023-12,54.2
SRIKAKULAM,MELIAPUTTI,2024-01,5.8
SRIKAKULAM,MELIAPUTTI,2024-02,7.3
SRIKAKULAM,MELIAPUTTI,2024-03,28.9
SRIKAKULAM,MELIAPUTTI,2024-04,9.7
SRIKAKULAM,MELIAPUTTI,2024-05,75.5
SRIKAKULAM,MELIAPUTTI,2024-06,131.8
SRIKAKULAM,MELIAPUTTI,2024-07,307.7
SRIKAKULAM,MELIAPUTTI,2024-08,241.4
SRIKAKULAM,MELIAPUTTI,2024-09,345.5
SRIKAKULAM,MELIAPUTTI,2024-10,59.7
SRIKAKULAM,MELIAPUTTI,2024-11,9.4
SRIKAKULAM,MELIAPUTTI,2024-12,99.5
SRIKAKULAM,MELIAPUTTI,2025-01,0.0
SRIKAKULAM,MELIAPUTTI,2025-02,2.1
SRIKAKULAM,MELIAPUTTI,2025-03,26.2
SRIKAKULAM,MELIAPUTTI,2025-04,58.7
SRIKAKULAM,MELIAPUTTI,2025-05,186.9
SRIKAKULAM,MELIAPUTTI,2025-06,132.1
SRIKAKULAM,MELIAPUTTI,2025-07,203.3
SRIKAKULAM,MELIAPUTTI,2025-08,253.3
SRIKAKULAM,MELIAPUTTI,2025-09,217.0
